Latitude,Longitude,Parameter Name,Arithmetic Mean,Units of Measure,City Name,Local Site Name
34.1326,-118.1272,PM2.5 - Local Conditions,11.820833,Micrograms/cubic meter (LC),Pasadena,Pasadena
34.1326,-118.1272,PM2.5 - Local Conditions,11.820833,Micrograms/cubic meter (LC),Pasadena,Pasadena
34.1326,-118.1272,PM2.5 - Local Conditions,11.820833,Micrograms/cubic meter (LC),Pasadena,Pasadena
34.1326,-118.1272,PM2.5 - Local Conditions,11.820833,Micrograms/cubic meter (LC),Pasadena,Pasadena
34.1326,-118.1272,PM2.5 - Local Conditions,11.820833,Micrograms/cubic meter (LC),Pasadena,Pasadena
33.859662,-118.200707,Nitrogen dioxide (NO2),34.812121,Parts per billion,Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,Nitrogen dioxide (NO2),20.535499,Parts per billion,Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,11.47654,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,11.47654,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,11.47654,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,11.47654,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,11.47654,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,11.47654,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,11.47654,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,11.47654,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,12.658886,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,12.64429,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,12.64429,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,12.64429,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,12.64429,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,12.64429,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,12.64429,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,12.64429,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.859662,-118.200707,PM2.5 - Local Conditions,12.64429,Micrograms/cubic meter (LC),Long Beach,Long Beach-Route 710 Near Road
33.793713,-118.171019,Nitrogen dioxide (NO2),21.307324,Parts per billion,Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,Nitrogen dioxide (NO2),10.986857,Parts per billion,Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,Ozone,0.046921,Parts per million,Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,Ozone,0.040124,Parts per million,Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,Ozone,0.040124,Parts per million,Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,Ozone,0.040221,Parts per million,Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,11.344898,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,11.344898,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,11.344898,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,11.344898,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,11.344898,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,11.344898,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,11.344898,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,11.344898,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,9.219753,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,9.174359,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,9.174359,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,9.174359,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,9.174359,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,9.174359,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,9.174359,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,9.174359,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
33.793713,-118.171019,PM2.5 - Local Conditions,9.174359,Micrograms/cubic meter (LC),Signal Hill,Signal Hill (LBSH)
34.181977,-118.363036,Nitrogen dioxide (NO2),23.405556,Parts per billion,Los Angeles,North Hollywood (NOHO)
34.181977,-118.363036,Nitrogen dioxide (NO2),13.123433,Parts per billion,Los Angeles,North Hollywood (NOHO)
34.181977,-118.363036,Ozone,0.058961,Parts per million,Los Angeles,North Hollywood (NOHO)
34.181977,-118.363036,Ozone,0.050194,Parts per million,Los Angeles,North Hollywood (NOHO)
34.181977,-118.363036,Ozone,0.050194,Parts per million,Los Angeles,North Hollywood (NOHO)
34.181977,-118.363036,Ozone,0.050287,Parts per million,Los Angeles,North Hollywood (NOHO)
34.38344,-118.5284,Carbon monoxide,0.222201,Parts per million,Santa Clarita,Santa Clarita
34.38344,-118.5284,Carbon monoxide,0.225886,Parts per million,Santa Clarita,Santa Clarita
34.38344,-118.5284,Nitrogen dioxide (NO2),18.578904,Parts per billion,Santa Clarita,Santa Clarita
34.38344,-118.5284,Nitrogen dioxide (NO2),9.61663,Parts per billion,Santa Clarita,Santa Clarita
34.38344,-118.5284,Ozone,0.066289,Parts per million,Santa Clarita,Santa Clarita
34.38344,-118.5284,Ozone,0.057177,Parts per million,Santa Clarita,Santa Clarita
34.38344,-118.5284,Ozone,0.057244,Parts per million,Santa Clarita,Santa Clarita
34.38344,-118.5284,Ozone,0.057262,Parts per million,Santa Clarita,Santa Clarita
34.725389,-118.178601,Nitrogen dioxide (NO2),10.048767,Parts per billion,Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,Nitrogen dioxide (NO2),3.335433,Parts per billion,Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,Ozone,0.057827,Parts per million,Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,Ozone,0.052695,Parts per million,Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,Ozone,0.052695,Parts per million,Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,Ozone,0.052737,Parts per million,Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,PM2.5 - Local Conditions,4.798007,Micrograms/cubic meter (LC),Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,PM2.5 - Local Conditions,4.756322,Micrograms/cubic meter (LC),Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,PM2.5 - Local Conditions,4.756322,Micrograms/cubic meter (LC),Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,PM2.5 - Local Conditions,4.756322,Micrograms/cubic meter (LC),Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,PM2.5 - Local Conditions,4.756322,Micrograms/cubic meter (LC),Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,PM2.5 - Local Conditions,4.756322,Micrograms/cubic meter (LC),Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,PM2.5 - Local Conditions,4.756322,Micrograms/cubic meter (LC),Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,PM2.5 - Local Conditions,4.756322,Micrograms/cubic meter (LC),Lancaster,Lancaster - Fairgrounds
34.725389,-118.178601,PM2.5 - Local Conditions,4.756322,Micrograms/cubic meter (LC),Lancaster,Lancaster - Fairgrounds
36.867125,-120.010158,Nitrogen dioxide (NO2),9.92191,Parts per billion,Madera,Madera-Pump Yard
36.867125,-120.010158,Nitrogen dioxide (NO2),4.87254,Parts per billion,Madera,Madera-Pump Yard
36.867125,-120.010158,Ozone,0.052228,Parts per million,Madera,Madera-Pump Yard
36.867125,-120.010158,Ozone,0.045848,Parts per million,Madera,Madera-Pump Yard
36.867125,-120.010158,Ozone,0.045962,Parts per million,Madera,Madera-Pump Yard
36.867125,-120.010158,Ozone,0.046086,Parts per million,Madera,Madera-Pump Yard
36.953256,-120.034203,Ozone,0.051401,Parts per million,Madera,Madera-City
36.953256,-120.034203,Ozone,0.045431,Parts per million,Madera,Madera-City
36.953256,-120.034203,Ozone,0.045431,Parts per million,Madera,Madera-City
36.953256,-120.034203,Ozone,0.045379,Parts per million,Madera,Madera-City
36.953256,-120.034203,PM2.5 - Local Conditions,9.111894,Micrograms/cubic meter (LC),Madera,Madera-City
36.953256,-120.034203,PM2.5 - Local Conditions,9.076177,Micrograms/cubic meter (LC),Madera,Madera-City
36.953256,-120.034203,PM2.5 - Local Conditions,9.076177,Micrograms/cubic meter (LC),Madera,Madera-City
36.953256,-120.034203,PM2.5 - Local Conditions,9.076177,Micrograms/cubic meter (LC),Madera,Madera-City
36.953256,-120.034203,PM2.5 - Local Conditions,9.076177,Micrograms/cubic meter (LC),Madera,Madera-City
36.953256,-120.034203,PM2.5 - Local Conditions,9.076177,Micrograms/cubic meter (LC),Madera,Madera-City
36.953256,-120.034203,PM2.5 - Local Conditions,9.076177,Micrograms/cubic meter (LC),Madera,Madera-City
36.953256,-120.034203,PM2.5 - Local Conditions,9.076177,Micrograms/cubic meter (LC),Madera,Madera-City
36.953256,-120.034203,PM2.5 - Local Conditions,9.076177,Micrograms/cubic meter (LC),Madera,Madera-City
37.97231,-122.520004,Carbon monoxide,0.377713,Parts per million,San Rafael,San Rafael
37.97231,-122.520004,Carbon monoxide,0.379606,Parts per million,San Rafael,San Rafael
37.97231,-122.520004,Nitrogen dioxide (NO2),17.391667,Parts per billion,San Rafael,San Rafael
37.97231,-122.520004,Nitrogen dioxide (NO2),8.285069,Parts per billion,San Rafael,San Rafael
37.97231,-122.520004,Ozone,0.034633,Parts per million,San Rafael,San Rafael
37.97231,-122.520004,Ozone,0.030542,Parts per million,San Rafael,San Rafael
37.97231,-122.520004,Ozone,0.030542,Parts per million,San Rafael,San Rafael
37.97231,-122.520004,Ozone,0.030271,Parts per million,San Rafael,San Rafael
37.97231,-122.520004,PM2.5 - Local Conditions,5.061236,Micrograms/cubic meter (LC),San Rafael,San Rafael
37.97231,-122.520004,PM2.5 - Local Conditions,5.04051,Micrograms/cubic meter (LC),San Rafael,San Rafael
37.97231,-122.520004,PM2.5 - Local Conditions,5.04051,Micrograms/cubic meter (LC),San Rafael,San Rafael
37.97231,-122.520004,PM2.5 - Local Conditions,5.04051,Micrograms/cubic meter (LC),San Rafael,San Rafael
37.97231,-122.520004,PM2.5 - Local Conditions,5.04051,Micrograms/cubic meter (LC),San Rafael,San Rafael
37.97231,-122.520004,PM2.5 - Local Conditions,5.04051,Micrograms/cubic meter (LC),San Rafael,San Rafael
37.97231,-122.520004,PM2.5 - Local Conditions,5.04051,Micrograms/cubic meter (LC),San Rafael,San Rafael
37.97231,-122.520004,PM2.5 - Local Conditions,5.04051,Micrograms/cubic meter (LC),San Rafael,San Rafael
37.97231,-122.520004,PM2.5 - Local Conditions,5.04051,Micrograms/cubic meter (LC),San Rafael,San Rafael
39.15047,-123.20655,PM2.5 - Local Conditions,7.045432,Micrograms/cubic meter (LC),Ukiah,Ukiah-Library
39.15047,-123.20655,PM2.5 - Local Conditions,7.004802,Micrograms/cubic meter (LC),Ukiah,Ukiah-Library
39.15047,-123.20655,PM2.5 - Local Conditions,7.004802,Micrograms/cubic meter (LC),Ukiah,Ukiah-Library
39.15047,-123.20655,PM2.5 - Local Conditions,7.004802,Micrograms/cubic meter (LC),Ukiah,Ukiah-Library
39.15047,-123.20655,PM2.5 - Local Conditions,7.004802,Micrograms/cubic meter (LC),Ukiah,Ukiah-Library
39.15047,-123.20655,PM2.5 - Local Conditions,7.004802,Micrograms/cubic meter (LC),Ukiah,Ukiah-Library
39.15047,-123.20655,PM2.5 - Local Conditions,7.004802,Micrograms/cubic meter (LC),Ukiah,Ukiah-Library
39.15047,-123.20655,PM2.5 - Local Conditions,7.004802,Micrograms/cubic meter (LC),Ukiah,Ukiah-Library
39.15047,-123.20655,PM2.5 - Local Conditions,7.004802,Micrograms/cubic meter (LC),Ukiah,Ukiah-Library
39.14566,-123.20298,Ozone,0.039445,Parts per million,Ukiah,Ukiah-Gobbi Street
39.14566,-123.20298,Ozone,0.034261,Parts per million,Ukiah,Ukiah-Gobbi Street
39.14566,-123.20298,Ozone,0.034261,Parts per million,Ukiah,Ukiah-Gobbi Street
39.14566,-123.20298,Ozone,0.034271,Parts per million,Ukiah,Ukiah-Gobbi Street
39.125276,-123.202448,Ozone,0.034281,Parts per million,Ukiah,Ukiah-Municipal Airport
39.125276,-123.202448,Ozone,0.029455,Parts per million,Ukiah,Ukiah-Municipal Airport
39.125276,-123.202448,Ozone,0.029455,Parts per million,Ukiah,Ukiah-Municipal Airport
39.125276,-123.202448,Ozone,0.029409,Parts per million,Ukiah,Ukiah-Municipal Airport
39.39861,-123.35872,PM2.5 - Local Conditions,6.881932,Micrograms/cubic meter (LC),Willits,Willits-Blosser Lane
39.39861,-123.35872,PM2.5 - Local Conditions,6.824709,Micrograms/cubic meter (LC),Willits,Willits-Blosser Lane
39.39861,-123.35872,PM2.5 - Local Conditions,6.824709,Micrograms/cubic meter (LC),Willits,Willits-Blosser Lane
39.39861,-123.35872,PM2.5 - Local Conditions,6.824709,Micrograms/cubic meter (LC),Willits,Willits-Blosser Lane
39.39861,-123.35872,PM2.5 - Local Conditions,6.824709,Micrograms/cubic meter (LC),Willits,Willits-Blosser Lane
39.39861,-123.35872,PM2.5 - Local Conditions,6.824709,Micrograms/cubic meter (LC),Willits,Willits-Blosser Lane
39.39861,-123.35872,PM2.5 - Local Conditions,6.824709,Micrograms/cubic meter (LC),Willits,Willits-Blosser Lane
39.39861,-123.35872,PM2.5 - Local Conditions,6.824709,Micrograms/cubic meter (LC),Willits,Willits-Blosser Lane
39.39861,-123.35872,PM2.5 - Local Conditions,6.824709,Micrograms/cubic meter (LC),Willits,Willits-Blosser Lane
37.289732,-120.429718,Ozone,0.052535,Parts per million,Merced,Merced-Vierra
37.289732,-120.429718,Ozone,0.046677,Parts per million,Merced,Merced-Vierra
37.289732,-120.429718,Ozone,0.046677,Parts per million,Merced,Merced-Vierra
37.289732,-120.429718,Ozone,0.047086,Parts per million,Merced,Merced-Vierra
37.289732,-120.429718,PM2.5 - Local Conditions,7.391689,Micrograms/cubic meter (LC),Merced,Merced-Vierra
37.289732,-120.429718,PM2.5 - Local Conditions,7.329245,Micrograms/cubic meter (LC),Merced,Merced-Vierra
37.289732,-120.429718,PM2.5 - Local Conditions,7.329245,Micrograms/cubic meter (LC),Merced,Merced-Vierra
37.289732,-120.429718,PM2.5 - Local Conditions,7.329245,Micrograms/cubic meter (LC),Merced,Merced-Vierra
37.289732,-120.429718,PM2.5 - Local Conditions,7.329245,Micrograms/cubic meter (LC),Merced,Merced-Vierra
37.289732,-120.429718,PM2.5 - Local Conditions,7.329245,Micrograms/cubic meter (LC),Merced,Merced-Vierra
37.289732,-120.429718,PM2.5 - Local Conditions,7.329245,Micrograms/cubic meter (LC),Merced,Merced-Vierra
37.289732,-120.429718,PM2.5 - Local Conditions,7.329245,Micrograms/cubic meter (LC),Merced,Merced-Vierra
37.289732,-120.429718,PM2.5 - Local Conditions,7.329245,Micrograms/cubic meter (LC),Merced,Merced-Vierra
37.30832,-120.480456,PM2.5 - Local Conditions,7.834393,Micrograms/cubic meter (LC),Merced,Merced-M St
37.30832,-120.480456,PM2.5 - Local Conditions,7.793075,Micrograms/cubic meter (LC),Merced,Merced-M St
37.30832,-120.480456,PM2.5 - Local Conditions,7.793075,Micrograms/cubic meter (LC),Merced,Merced-M St
37.30832,-120.480456,PM2.5 - Local Conditions,7.793075,Micrograms/cubic meter (LC),Merced,Merced-M St
37.30832,-120.480456,PM2.5 - Local Conditions,7.793075,Micrograms/cubic meter (LC),Merced,Merced-M St
37.30832,-120.480456,PM2.5 - Local Conditions,7.793075,Micrograms/cubic meter (LC),Merced,Merced-M St
37.30832,-120.480456,PM2.5 - Local Conditions,7.793075,Micrograms/cubic meter (LC),Merced,Merced-M St
37.30832,-120.480456,PM2.5 - Local Conditions,7.793075,Micrograms/cubic meter (LC),Merced,Merced-M St
37.30832,-120.480456,PM2.5 - Local Conditions,7.793075,Micrograms/cubic meter (LC),Merced,Merced-M St
37.64571,-118.96652,PM2.5 - Local Conditions,5.411017,Micrograms/cubic meter (LC),Mammoth Lakes,Mammoth Lakes
37.64571,-118.96652,PM2.5 - Local Conditions,5.411017,Micrograms/cubic meter (LC),Mammoth Lakes,Mammoth Lakes
37.64571,-118.96652,PM2.5 - Local Conditions,5.411017,Micrograms/cubic meter (LC),Mammoth Lakes,Mammoth Lakes
37.64571,-118.96652,PM2.5 - Local Conditions,5.411017,Micrograms/cubic meter (LC),Mammoth Lakes,Mammoth Lakes
37.64571,-118.96652,PM2.5 - Local Conditions,5.411017,Micrograms/cubic meter (LC),Mammoth Lakes,Mammoth Lakes
37.64571,-118.96652,PM2.5 - Local Conditions,5.411017,Micrograms/cubic meter (LC),Mammoth Lakes,Mammoth Lakes
37.64571,-118.96652,PM2.5 - Local Conditions,5.411017,Micrograms/cubic meter (LC),Mammoth Lakes,Mammoth Lakes
37.64571,-118.96652,PM2.5 - Local Conditions,5.411017,Micrograms/cubic meter (LC),Mammoth Lakes,Mammoth Lakes
36.48187,-121.73333,Ozone,0.037776,Parts per million,Carmel Valley Village,Carmel Valley
36.48187,-121.73333,Ozone,0.033879,Parts per million,Carmel Valley Village,Carmel Valley
36.48187,-121.73333,Ozone,0.033879,Parts per million,Carmel Valley Village,Carmel Valley
36.48187,-121.73333,Ozone,0.033969,Parts per million,Carmel Valley Village,Carmel Valley
36.48187,-121.73333,PM2.5 - Local Conditions,5.028776,Micrograms/cubic meter (LC),Carmel Valley Village,Carmel Valley
36.48187,-121.73333,PM2.5 - Local Conditions,4.990582,Micrograms/cubic meter (LC),Carmel Valley Village,Carmel Valley
36.48187,-121.73333,PM2.5 - Local Conditions,4.990582,Micrograms/cubic meter (LC),Carmel Valley Village,Carmel Valley
36.48187,-121.73333,PM2.5 - Local Conditions,4.990582,Micrograms/cubic meter (LC),Carmel Valley Village,Carmel Valley
36.48187,-121.73333,PM2.5 - Local Conditions,4.990582,Micrograms/cubic meter (LC),Carmel Valley Village,Carmel Valley
36.48187,-121.73333,PM2.5 - Local Conditions,4.990582,Micrograms/cubic meter (LC),Carmel Valley Village,Carmel Valley
36.48187,-121.73333,PM2.5 - Local Conditions,4.990582,Micrograms/cubic meter (LC),Carmel Valley Village,Carmel Valley
36.48187,-121.73333,PM2.5 - Local Conditions,4.990582,Micrograms/cubic meter (LC),Carmel Valley Village,Carmel Valley
36.48187,-121.73333,PM2.5 - Local Conditions,4.990582,Micrograms/cubic meter (LC),Carmel Valley Village,Carmel Valley
36.209286,-121.126371,Ozone,0.043326,Parts per million,King City,King City 2
36.209286,-121.126371,Ozone,0.038019,Parts per million,King City,King City 2
36.209286,-121.126371,Ozone,0.038019,Parts per million,King City,King City 2
36.209286,-121.126371,Ozone,0.038039,Parts per million,King City,King City 2
36.209286,-121.126371,PM2.5 - Local Conditions,5.406232,Micrograms/cubic meter (LC),King City,King City 2
36.209286,-121.126371,PM2.5 - Local Conditions,5.368421,Micrograms/cubic meter (LC),King City,King City 2
